id,cian_id,balcony,floor_num,garage,total_area,kitchen_area,rooms_count,living_area,is_apartments,bedrooms_count,year_built,total_floor,district,hood,metro_name,metro_transport_type,metro_time,price
3863,301743439,2,6,None,67.7,27.3,3,26.2,f,None,None,64,СЗАО,р-н Хорошево-Мневники,Хорошёвская,transport,5,21886409
3864,298527489,None,11,None,68.0,7.0,3,46.3,None,None,1980,16,ЗАО,р-н Раменки,Раменки,walk,10,21750000
3865,300083725,None,2,None,92.3,20.2,3,None,None,None,2021,33,ЮЗАО,р-н Южное Бутово,Улица Скобелевская,walk,9,21990000
3866,291690077,None,7,None,72.0,7.0,3,45.2,t,None,None,21,ЗАО,р-н Очаково-Матвеевское,Давыдково,walk,12,21960000
3867,297304228,None,2,None,70.2,9.4,3,44.6,f,None,1970,14,СВАО,р-н Марфино,Улица Милашенкова,walk,13,22000000
3868,300440420,1,6,None,55.4,20.0,3,30.4,t,None,2017,15,ЮАО,р-н Даниловский,Технопарк,walk,8,21999000
3929,295441623,None,26,None,80.5,None,3,None,f,None,None,26,ВАО,р-н Соколиная гора,Соколиная гора,walk,14,26404000
7574,292130940,1,11,None,20.4,5.1,None,8.5,f,None,None,16,НАО (Новомосковский),м. Ольховая,Ольховая,transport,17,6286342
7693,299781116,None,17,None,21.8,None,None,None,f,None,None,17,НАО (Новомосковский),м. Щербинка,Щербинка,walk,12,7073435
3869,301355095,0,8,None,73.1,13.8,3,41.2,f,None,2023,25,ВАО,р-н Метрогородок,Бульвар Рокоссовского,walk,12,21930000
3871,284049967,None,24,None,74.9,None,3,None,f,None,None,30,ЮАО,р-н Чертаново Южное,Аннино,walk,4,22297730
3872,301641928,None,10,None,70.6,15.3,3,50.3,t,None,None,29,ЮЗАО,р-н Черемушки,Новые Черёмушки,walk,11,22415500
3873,299589913,1,5,None,50.0,12.3,3,25.2,None,None,2023,16,ЮАО,р-н Даниловский,ЗИЛ,walk,15,22499000
3874,297042908,0,3,None,84.4,15.0,3,48.0,None,None,2016,9,НАО (Новомосковский),м. Рассказовка,Рассказовка,walk,16,22500000
7831,301790029,None,11,None,21.7,None,None,10.7,f,None,None,16,НАО (Новомосковский),м. Тёплый Стан,Тёплый Стан,transport,8,7776586
3875,301802406,0,11,None,76.0,10.6,3,54.0,f,None,1980,16,ЮВАО,р-н Марьино,Марьино,walk,16,22500000
3876,301557077,None,25,None,50.9,17.8,3,21.9,f,None,None,30,САО,р-н Западное Дегунино,Селигерская,walk,11,22706491
3877,293201011,1,8,None,83.5,11.0,3,46.7,f,None,None,13,НАО (Новомосковский),м. Ольховая,Ольховая,transport,17,22745000
3878,301641856,None,17,None,70.2,14.9,3,50.3,t,None,None,29,ЮЗАО,р-н Черемушки,Новые Черёмушки,walk,11,22885200
3880,300273691,1,14,None,75.0,9.5,3,46.0,None,None,1980,16,ЗАО,р-н Можайский,Рабочий посёлок,walk,14,22900000
7575,296666713,1,3,None,21.6,5.1,None,7.6,f,None,None,19,НАО (Новомосковский),м. Бунинская аллея,Бунинская аллея,transport,10,6274562
7834,296666538,None,5,None,30.0,4.5,None,17.3,f,None,None,19,НАО (Новомосковский),м. Бунинская аллея,Бунинская аллея,transport,10,7772460
3881,300642031,1,4,None,55.8,18.0,3,None,None,None,1959,5,САО,р-н Савеловский,Гражданская,walk,5,23000000
3882,299338555,None,21,None,75.7,8.0,3,50.9,f,None,None,30,СЗАО,р-н Покровское-Стрешнево,Тушинская,walk,17,23000000
3883,299292596,None,6,None,60.37,5.8,3,37.9,f,None,None,29,ВАО,р-н Богородское,Бульвар Рокоссовского,walk,4,23140963
3884,301107879,0,19,None,58.0,None,3,40.8,f,None,None,30,ЮВАО,р-н Южнопортовый,Дубровка,walk,4,23000000
3885,301677035,None,2,None,63.4,8.5,3,43.6,f,None,None,5,ВАО,р-н Сокольники,Преображенская площадь,walk,15,23000000
7576,296071393,1,9,None,23.5,5.8,None,8.1,f,None,None,19,НАО (Новомосковский),м. Бунинская аллея,Бунинская аллея,transport,8,6270772
3888,295670722,None,2,None,79.4,None,3,40.5,f,None,None,26,СЗАО,р-н Покровское-Стрешнево,Трикотажная,walk,6,23688838
3889,300681396,None,9,None,75.0,11.0,3,None,f,None,1981,16,СЗАО,р-н Строгино,Строгино,walk,8,23499900
3890,297804958,0,4,None,60.0,10.0,3,37.0,f,None,2022,12,СВАО,р-н Марьина роща,Савёловская,walk,16,23500000
3891,301555517,None,4,None,67.4,22.5,3,25.0,f,None,None,11,ЮВАО,р-н Нижегородский,Нижегородская,walk,18,23876670
3892,298871424,None,7,None,71.4,None,3,32.1,f,None,None,48,СЗАО,р-н Покровское-Стрешнево,Тушинская,walk,4,23789694
3932,301261484,None,25,None,59.3,None,3,37.9,f,None,None,34,ЮЗАО,р-н Обручевский,Калужская,walk,8,26536750
3893,298775170,0,2,None,118.0,26.0,3,57.0,f,None,2014,13,НАО (Новомосковский),м. Коммунарка,Коммунарка,transport,7,23900000
3894,295107796,None,12,None,105.0,25.0,3,60.0,None,None,None,19,НАО (Новомосковский),м. Аэропорт Внуково,Аэропорт Внуково,transport,9,23800000
3895,297028928,None,4,None,80.3,24.3,3,34.4,f,None,None,7,ВАО,р-н Метрогородок,Бульвар Рокоссовского,transport,7,24070000
3896,297560222,0,20,None,62.2,None,3,None,f,None,2018,24,ВАО,р-н Перово,Новогиреево,transport,5,24000000
3897,301821126,1,13,None,86.5,12.0,3,68.0,None,None,2021,22,НАО (Новомосковский),м. Саларьево,Саларьево,transport,4,24000000
3938,298346378,None,2,None,78.0,15.0,3,45.0,None,None,2022,11,СВАО,р-н Останкинский,Алексеевская,walk,10,27000000
3898,297029027,None,4,None,83.4,20.9,3,30.7,f,None,None,16,ВАО,р-н Метрогородок,Бульвар Рокоссовского,transport,7,24040000
3899,301377765,1,4,None,81.5,13.0,3,44.0,t,None,2022,25,СЗАО,р-н Покровское-Стрешнево,Трикотажная,transport,4,24000000
3900,298980821,0,14,None,80.0,9.0,3,52.1,f,None,2021,19,ЮВАО,р-н Некрасовка,Некрасовка,walk,10,23990000
3901,300398686,None,20,None,78.0,30.6,3,None,None,None,2023,34,САО,р-н Дмитровский,Лианозово,transport,4,24200000
3903,295722618,1,17,None,77.2,10.2,3,44.6,None,None,2006,22,ВАО,р-н Соколиная гора,Соколиная гора,walk,11,24600000
3905,300484718,2,13,None,86.8,11.0,3,51.5,None,None,2005,23,ЮВАО,р-н Рязанский,Кузьминки,walk,14,24500000
3906,299879025,1,10,None,81.6,10.7,3,52.3,f,None,2000,17,ЗАО,р-н Очаково-Матвеевское,Очаково,walk,10,24500000
3907,300346570,0,2,None,72.8,12.4,3,44.2,f,None,2012,25,ЮЗАО,р-н Зюзино,Чертановская,walk,4,24500000
3908,300909618,0,19,None,80.0,15.0,3,55.0,f,None,2021,24,ВАО,р-н Метрогородок,Бульвар Рокоссовского,walk,18,24450000
3909,301320099,0,16,None,73.0,8.2,3,44.7,f,None,2019,19,САО,р-н Хорошевский,Беговая,walk,15,24500000
3944,301593004,None,3,None,79.4,None,3,None,f,None,None,27,СЗАО,р-н Щукино,Щукинская,transport,4,27353300
3910,297493495,0,4,None,69.0,9.0,3,47.0,f,None,2018,16,СВАО,р-н Северное Медведково,Медведково,walk,14,24800000
3911,297618740,None,18,None,77.5,None,3,None,f,None,None,20,САО,р-н Головинский,Коптево,walk,6,24776750
3912,293383526,None,19,None,89.86,20.2,3,41.5,t,None,None,20,СВАО,р-н Северный,Новодачная,walk,7,25124856
3913,299294154,None,5,None,69.0,17.0,3,35.0,t,None,None,24,ЮАО,р-н Донской,Верхние котлы,walk,15,24900000
3914,301600895,None,11,None,71.0,12.0,3,44.0,None,None,2006,14,ЮВАО,р-н Печатники,Печатники,walk,9,25000000
3946,301576101,None,2,None,80.6,None,3,None,f,None,None,27,СЗАО,р-н Щукино,Щукинская,transport,4,27404000
7577,296397665,1,6,None,22.4,7.0,None,7.0,f,None,None,9,НАО (Новомосковский),м. Толстопальцево,Толстопальцево,transport,9,6294131
3915,301557128,None,26,None,55.5,14.1,3,27.7,f,None,None,30,САО,р-н Западное Дегунино,Селигерская,walk,11,25184649
3916,301369608,None,15,None,74.9,None,3,36.2,f,None,None,48,СЗАО,р-н Покровское-Стрешнево,Тушинская,walk,4,25406304
3917,300019723,0,1,None,93.3,8.0,3,56.0,f,None,1958,7,ЮВАО,р-н Южнопортовый,Дубровка,walk,7,25400000
3919,301514931,None,10,None,69.64,None,3,None,f,None,None,13,ЮАО,р-н Москворечье-Сабурово,Варшавская,walk,15,25739827
3920,301556143,None,24,None,63.7,24.0,3,25.7,f,None,None,29,ЮВАО,р-н Нижегородский,Нижегородская,walk,18,25863143
3954,301057371,None,33,None,85.3,27.6,3,42.5,f,None,2023,33,ВАО,р-н Метрогородок,Бульвар Рокоссовского,walk,9,27990000
3921,301115124,0,1,None,80.0,12.5,3,43.1,None,None,None,17,ЮЗАО,р-н Черемушки,Профсоюзная,walk,6,25750000
3922,300876618,0,15,None,82.0,10.1,3,47.6,None,None,1999,17,ЮЗАО,р-н Коньково,Коньково,walk,17,25900000
3923,295836406,None,20,None,71.0,8.7,3,33.8,f,None,None,52,ЮАО,р-н Москворечье-Сабурово,Борисово,transport,6,26068147
3925,294622928,None,3,None,74.5,None,3,None,f,None,None,14,ВАО,р-н Богородское,Бульвар Рокоссовского,transport,3,26075000
3957,298334197,None,10,None,61.2,None,3,None,t,None,2018,16,ЗАО,р-н Филевский парк,Фили,walk,14,28000000
7578,296397528,1,5,None,23.8,6.6,None,8.6,f,None,None,10,НАО (Новомосковский),м. Толстопальцево,Толстопальцево,transport,9,6289769
3926,292153937,None,23,None,61.6,5.1,3,51.5,t,None,None,28,СЗАО,р-н Хорошево-Мневники,Полежаевская,walk,20,26444880
3927,300575332,1,10,None,81.4,21.8,3,41.1,f,None,None,29,ЮВАО,р-н Южнопортовый,Дубровка,walk,17,26244013
3928,301042713,2,9,None,79.0,8.0,3,53.0,None,None,None,12,ЮАО,р-н Даниловский,Технопарк,transport,6,26400000
3930,294615649,None,3,None,72.0,11.0,3,41.0,f,None,2022,43,ЗАО,р-н Раменки,Аминьевская,walk,7,26300000
3931,300731988,None,35,None,69.9,8.9,3,42.0,f,None,None,35,САО,р-н Левобережный,Речной вокзал,walk,7,26626846
3967,288822034,None,8,None,70.1,17.3,3,29.5,f,None,None,16,САО,р-н Сокол,Октябрьское поле,walk,13,28798635
7581,279343385,1,5,None,21.6,6.1,None,7.4,f,None,None,8,НАО (Новомосковский),м. Бунинская аллея,Бунинская аллея,transport,7,6327238
3933,301447573,None,5,None,69.74,15.5,3,None,t,None,None,15,ЮАО,р-н Даниловский,Тульская,walk,15,26904506
3934,298001269,None,3,None,65.92,None,3,33.5,t,None,None,21,САО,р-н Хорошевский,Полежаевская,transport,2,26908020
3935,301341058,None,13,None,78.0,8.4,3,None,None,None,1995,14,ЮЗАО,р-н Теплый Стан,Тёплый Стан,transport,5,26700000
3936,300889917,0,3,None,98.0,22.0,3,40.0,f,None,2009,25,ЗАО,р-н Солнцево,Солнцево,walk,9,26800000
4270,301459919,None,16,None,139.2,None,4,None,f,None,None,18,ЮАО,р-н Донской,Ленинский проспект,walk,7,137065006
3937,299454124,1,5,None,82.3,12.6,3,64.7,f,None,2017,20,СВАО,р-н Отрадное,Окружная,walk,6,26790000
3939,300466357,0,3,None,67.2,10.3,3,39.6,None,None,1917,4,ЦАО,р-н Тверской,Новослободская,walk,2,27000000
3940,301369658,None,38,None,73.5,None,3,35.3,f,None,None,48,СЗАО,р-н Покровское-Стрешнево,Тушинская,walk,4,27044398
3941,300548530,1,3,None,78.3,8.1,3,53.5,None,None,None,8,ЮЗАО,р-н Академический,Ленинский проспект,walk,9,27000000
3942,299166294,0,37,None,60.59,6.0,3,43.4,None,None,None,40,ЮАО,р-н Даниловский,ЗИЛ,walk,9,27200000
3943,292154094,None,22,None,65.7,16.2,3,43.2,t,None,None,28,СЗАО,р-н Хорошево-Мневники,Полежаевская,walk,20,27548010
3945,297989360,None,13,None,68.8,12.3,3,35.7,f,None,None,20,ЮАО,р-н Даниловский,Тульская,walk,17,27398499
3947,300185601,1,3,None,90.0,7.0,3,53.0,f,None,1938,6,ЦАО,р-н Красносельский,Комсомольская,walk,3,27400000
3948,300833686,2,8,None,75.8,10.9,3,41.2,f,None,1984,15,ЗАО,р-н Можайский,Давыдково,walk,11,27500000
3949,300885947,None,7,None,50.36,5.0,3,32.1,f,None,None,25,СЗАО,р-н Хорошево-Мневники,Октябрьское поле,transport,5,27738288
3950,298603871,None,4,None,61.8,None,3,46.4,f,None,None,26,СВАО,р-н Останкинский,ВДНХ,walk,18,27748200
3951,300575586,1,30,None,78.0,24.4,3,37.5,f,None,None,30,ЮВАО,р-н Южнопортовый,Дубровка,walk,17,27731079
3952,293202035,None,15,None,71.4,4.4,3,37.5,f,None,None,32,САО,р-н Западное Дегунино,Селигерская,walk,8,27882985
3953,293036101,None,7,None,77.0,12.3,3,49.4,t,None,None,21,САО,р-н Хорошевский,Полежаевская,walk,17,28000000
3955,297989198,None,2,None,74.85,7.4,3,44.6,f,None,None,20,ЮАО,р-н Даниловский,Тульская,walk,17,28067702
3956,299032781,1,3,None,93.0,10.0,3,63.0,f,None,None,8,ЮЗАО,р-н Ломоносовский,Проспект Вернадского,walk,17,27900000
3968,300135652,None,3,None,56.26,5.7,3,36.3,f,None,None,20,СЗАО,р-н Хорошево-Мневники,Октябрьское поле,transport,5,28838876
4272,298974563,None,10,None,180.2,None,4,75.2,f,None,None,18,ЦАО,р-н Хамовники,Воробьёвы горы,walk,13,218430000
3958,300821065,None,5,None,75.0,10.0,3,47.0,f,None,2010,14,СВАО,р-н Марфино,Фонвизинская,walk,11,28000000
3959,300206695,None,11,None,75.0,10.2,3,None,f,None,1983,16,СЗАО,р-н Хорошево-Мневники,Народное Ополчение,walk,9,27900000
3960,300196050,0,15,None,77.0,11.5,3,43.5,f,None,2022,24,ЮАО,р-н Донской,Тульская,walk,11,28000000
3961,300810553,0,6,None,67.9,4.0,3,45.0,t,None,2017,10,ЮВАО,р-н Лефортово,Серп и Молот,walk,9,27839000
3975,301210569,2,12,None,86.0,12.0,3,56.0,f,None,2018,14,ЗАО,р-н Солнцево,Мещерская,walk,13,29500000
4284,301459949,None,14,None,132.9,None,4,None,f,None,None,18,ЮАО,р-н Донской,Ленинский проспект,walk,7,138524208
3962,295831550,None,34,None,77.37,None,3,39.8,f,None,None,49,СЗАО,р-н Покровское-Стрешнево,Трикотажная,walk,9,28306573
3963,299964126,0,13,None,79.0,9.6,3,45.3,None,None,2012,14,ЮВАО,р-н Текстильщики,Волжская,walk,11,28250000
3964,297380955,1,22,None,60.0,None,3,None,None,None,2022,29,ЗАО,р-н Очаково-Матвеевское,Аминьевская,walk,15,28300000
3965,300731971,None,16,None,81.5,10.0,3,51.3,f,None,None,35,САО,р-н Левобережный,Речной вокзал,walk,7,28488606
3966,300384258,0,10,None,74.0,10.1,3,50.5,None,None,None,17,ЗАО,р-н Крылатское,Крылатское,walk,3,28500000
3978,300673134,None,12,None,71.1,5.3,3,49.2,f,None,None,56,ЗАО,р-н Раменки,Минская,walk,19,29955305
3969,298334822,None,12,None,80.0,10.9,3,46.7,f,None,None,35,САО,р-н Левобережный,Речной вокзал,walk,7,28740496
3970,300819799,None,21,None,67.0,5.0,3,42.6,f,None,2020,23,СВАО,р-н Бутырский,Фонвизинская,walk,1,28700000
